	file_spec 2MASS_2MASS.H.dat	2MASS_2MASS.J.dat	2MASS_2MASS.Ks.dat	F378.dat	F395.dat	F410.dat	F430.dat	F515.dat	F660.dat	F861.dat	G.dat	I.dat	R.dat	U.dat	Z.dat	GAIA_GAIA2.G.dat	GAIA_GAIA2.Gbp.dat	GAIA_GAIA2.Grp.dat	GALEX_GALEX.FUV.dat	GALEX_GALEX.NUV.dat	WISE_WISE.W1.dat	WISE_WISE.W2.dat	WISE_WISE.W3.dat	WISE_WISE.W4.dat
Ech1.30Zm0.66T01.0000_iTp0.00_baseFe.txt	29.910436024092242	30.01490971960434	30.166673964363973	31.490944717995028	31.131344878335575	30.84038811355783	30.81495363231786	30.589781244255455	30.444057466233453	30.238932318485034	30.66466246765483	30.26790484305848	30.438121492842733	31.85058275082823	30.281130066587075	30.43405306752343	30.643256004169665	30.27580748157721	33.1403861607884	32.902843974308546	30.900269926258453	31.584729588614998	30.578342563696246	30.974429505537024
Ech1.30Zm0.66T01.2500_iTp0.00_baseFe.txt	29.580582797738465	29.729057019323584	29.826430153578208	31.705919899060767	31.384390710275987	31.045051183959735	30.98919570384316	30.63960777227924	30.3348938079943	30.046029089475915	30.756595293041265	30.106792425930998	30.367555373595515	32.052183521832994	30.041343893151712	30.348096545005156	30.670577440659237	30.108185593772	33.17932463249061	33.108054806362325	30.56059547832374	31.26333276804788	30.261650660518363	30.74343922026126
Ech1.30Zm0.66T01.5000_iTp0.00_baseFe.txt	29.98392129644349	30.098743864568867	30.256688007095555	32.03753006522572	31.74334282843906	31.38602334132053	31.32099922276928	30.92799191244358	30.588572214002802	30.328346926513696	31.0565489112304	30.38066370292237	30.625578193143916	32.38088139361107	30.376759230132045	30.628448997252953	30.951360185741315	30.390370098170727	33.59651877828002	33.52331298981709	31.008402197753263	31.722944162679035	30.710756042751747	31.123638044022606
Ech1.30Zm0.66T01.7500_iTp0.00_baseFe.txt	30.04115526963694	30.171051472538004	30.31334001918257	32.27388063034001	31.981644605918028	31.59017174262872	31.512715225566318	31.0661435043098	30.67581904037653	30.3967537048974	31.210591968236876	30.456313251410457	30.72393191605739	32.6258106517463	30.449496784681692	30.726668280929253	31.08235948611145	30.46870706622021	33.743573171447245	33.77078158886254	31.06326991724665	31.780935010662553	30.766875000368266	31.201697327333456
Ech1.30Zm0.66T02.0000_iTp0.00_baseFe.txt	30.2809153472407	30.403888333880666	30.560374519616822	32.45962922810191	32.17835250443088	31.786003255108504	31.70728505278303	31.260885838274767	30.871781962126583	30.599226668379522	31.405337768555746	30.658824100113982	30.919317449992086	32.800886740182015	30.670273135275288	30.927435961849618	31.27668277817248	30.673871544267875	33.98134115999789	33.98556338838062	31.315835145872832	32.03637027564205	31.01927809436426	31.432901376985164
Ech1.30Zm0.66T02.2500_iTp0.00_baseFe.txt	30.347258524634064	30.47464638192421	30.6269093887908	32.58905682086783	32.316923696877275	31.91041567284443	31.825000606307235	31.355926225823076	30.95092157546116	30.671252805946786	31.507517169943007	30.732390900354794	31.001768188269217	32.930911049070424	30.742838312315506	31.009212595235276	31.37027824929192	30.748629363244625	34.07963861761041	34.123767905509844	31.38399868973547	32.10620964992578	31.08882668603595	31.507431954876076
Ech1.30Zm0.66T02.5000_iTp0.00_baseFe.txt	30.412224719484733	30.54275229030808	30.69204612650568	32.70081832261575	32.44403623040282	32.027540368148884	31.935388504806333	31.44656905354966	31.025627658044534	30.741780565509835	31.604108856895856	30.804576177133534	31.080046905583863	33.03673789125106	30.81309246746175	31.087604250013648	31.45848521244276	30.821100640329867	34.16534451980551	34.240404444235104	31.450842009539137	32.17607774237032	31.159370272965084	31.57935154312893
Ech1.30Zm0.66T02.7500_iTp0.00_baseFe.txt	30.479069216504776	30.612101951084632	30.758313982122395	32.79647421532558	32.54575229354753	32.12427317371819	32.02867997912312	31.529853123146488	31.099258172751384	30.81172112879772	31.690467649134	30.875748174159206	31.156095326246792	33.12974830546535	30.88311031358861	31.163012552917984	31.540174584868957	30.8927081921506	34.252277550527445	34.3454399724201	31.516921921320197	32.24311523949941	31.226549465082762	31.65003386277646
Ech1.30Zm0.66T03.0000_iTp0.00_baseFe.txt	30.573576815520774	30.705577307911774	30.852929523925432	32.880185391152985	32.63389309390559	32.2113650357657	32.115685179216776	31.6187324769001	31.189637328696925	30.903024099718486	31.778929143014018	30.966915860873605	31.246120216244513	33.21119069377104	30.975530924406563	31.253469513906985	31.629142315801523	30.984059194802676	34.34541859529657	34.4339833888472	31.610540773288726	32.33541597528285	31.318461703777764	31.742648348828105
Ech1.30Zm0.66T03.2500_iTp0.00_baseFe.txt	30.64802555304923	30.77698297745382	30.929124018309487	32.96580986489928	32.72859294838289	32.30253600091219	32.202695777710424	31.696872696386926	31.260336511978146	30.974071535143317	31.859936107474134	31.03779070705898	31.3187112682892	33.294211498603254	31.047471400791814	31.326682396075547	31.706183933380323	31.054920213995707	34.43492718768224	34.53675404265683	31.689260249949236	32.41623589998354	31.400551851901092	31.818529931498993
Ech1.30Zm0.66T03.5000_iTp0.00_baseFe.txt	30.700445045057386	30.830365937957716	30.981164785201138	33.04553690947048	32.81510457122719	32.38398705088208	32.28042950737733	31.763983472903952	31.318970340803197	31.029429110924518	31.930171691422792	31.094598476689377	31.379289520000647	33.370717764160695	31.101795849280826	31.38680480750684	31.77193041576333	31.111652596416427	34.500557567347634	34.62227374072537	31.739549896741842	32.4651770177089	31.448617498306085	31.873275583706253
Ech1.30Zm0.66T03.7500_iTp0.00_baseFe.txt	30.75409454135096	30.884888405465183	31.03491560016389	33.11861509997217	32.896649003492875	32.45802734343436	32.35211744708926	31.82786858793252	31.375500246230963	31.084294915670533	31.996196745197345	31.14782816194097	31.437531391594057	33.439902706270566	31.157063954481366	31.44421974747626	31.834411883136376	31.166142461056317	34.56111750891899	34.69540281147814	31.794351355381615	32.521017964957814	31.50505335006809	31.92932492371593
Ech1.30Zm0.66T04.0000_iTp0.00_baseFe.txt	30.834783543365795	30.962239728747768	31.11763567182995	33.19449986764911	32.98057387979588	32.53738894749359	32.430815251298874	31.903515636359693	31.4484222703611	31.159553304570387	32.07264509815173	31.22017944551137	31.511165384038684	33.511348535475314	31.233421672281104	31.518107079436398	31.9094806540761	31.239382976161828	34.642794848490844	34.780549449737855	31.87662650505124	32.601516862390035	31.585306599197033	32.00792366026112
Ech1.30Zm0.66T04.5000_iTp0.00_baseFe.txt	30.91056901131676	31.040715229705178	31.192007112934498	33.31087600295405	33.10799927012521	32.65480025432203	32.545799826343476	32.00512332730158	31.536881247557297	31.24309565058082	32.17747060867634	31.30519010208709	31.60246960271197	33.6231145691714	31.31423740267416	31.608110945811895	32.008037300549965	31.32424168058173	34.73253744763645	34.89636214432198	31.95074217692686	32.676048144890125	31.659892902721275	32.08857252646629
Ech1.30Zm0.66T05.0000_iTp0.00_baseFe.txt	30.983327845934035	31.115855015403987	31.263693895105952	33.4226559814582	33.22822160509556	32.76469287633217	32.65363564923458	32.100589205647644	31.620180079284943	31.322817954716434	32.27566602214352	31.384613301397785	31.68867289375533	33.730791862911765	31.391471264934076	31.692761706805108	32.10078020978279	31.40417535317757	34.82145165075294	35.00437925600165	32.021594007258834	32.74570141436882	31.729131587149958	32.165204343848664
Ech1.30Zm0.66T05.5000_iTp0.00_baseFe.txt	31.077216213953385	31.209029381406786	31.357210742595292	33.53195167790036	33.344776629009154	32.87432417962783	32.76264694501457	32.20255581914294	31.716392116765185	31.417576856623477	32.379194676058354	31.478425314485712	31.786414465337195	33.83638824551276	31.485253684172825	31.78943778558442	32.20161660172041	31.498404783176987	34.91858485350223	35.115559889717524	32.115656551051735	32.840488699926645	31.823745649531524	32.26014742212562
Ech1.30Zm0.66T06.0000_iTp0.00_baseFe.txt	31.134408655079746	31.268708041350813	31.412816125271256	33.61593065978162	33.43187684464332	32.95826132887698	32.845714941704124	32.27739076411196	31.782955700116965	31.479957100099632	32.45584086903528	31.544135866062412	31.85475490085097	33.918649176597235	31.54645439328454	31.857329190646247	32.27430696579753	31.563403334353858	34.9832737329591	35.199314784334966	32.170934839704366	32.8959247091778	31.87962685058013	32.32075337913269
Ech1.30Zm0.66T06.5000_iTp0.00_baseFe.txt	31.19105420186569	31.328515711820778	31.468005902786352	33.69835256733567	33.51913989105412	33.039047330438414	32.92561807468311	32.34867994813775	31.845836504347155	31.540527475448265	32.52899190319132	31.602138783551986	31.91973264644252	33.997618902656846	31.606956175845816	31.920601272603555	32.34380578375359	31.62326869032602	35.04833006132407	35.284502027637	32.22769778193436	32.95365566956607	31.93824466167444	32.38077395611467
Ech1.30Zm0.66T07.0000_iTp0.00_baseFe.txt	31.246080900479164	31.38281783099388	31.522963976403112	33.77860977779397	33.60518388561365	33.11775584584873	33.00266811187873	32.41759983518137	31.90750742455446	31.599654513084438	32.59966494877428	31.660915001049098	31.98292069924579	34.0740111195042	31.663052242528998	31.982379610825753	32.41097807532662	31.681887469796713	35.110523364921896	35.362646394477714	32.280735287640645	33.005830808061255	31.990217828159835	32.4372483852168
Ech1.30Zm0.66T07.5000_iTp0.00_baseFe.txt	31.30765777956855	31.442635634943024	31.585011312753657	33.85732576945639	33.68737026094754	33.194202892404995	33.07889830214642	32.48779121570703	31.97253022997871	31.663051948347963	32.6709627122579	31.72554948178091	32.04914934522963	34.15051355903827	31.724511890177418	32.04813234110565	32.479867392684376	31.745677660682524	35.17567805459799	35.440490215872195	32.34292253699238	33.06768861531467	32.052366428227906	32.49994670284618
Ech1.30Zm0.66T08.0000_iTp0.00_baseFe.txt	31.357165212104853	31.48788745131035	31.633787492062304	33.92107107986083	33.75481306781307	33.25800792422263	33.14283203948238	32.54775161829564	32.02716645467559	31.715437986935818	32.731608649145066	31.774864555720804	32.10533943749427	34.21159510935856	31.772389351162367	32.10118682461286	32.53860768170917	31.79528967837542	35.22700971792019	35.502439152943076	32.39119459485385	33.115597641239255	32.10059655494454	32.54920915462886
Ech1.30Zm0.66T08.5000_iTp0.00_baseFe.txt	31.399697881878417	31.5317399175319	31.67544887611397	33.98231507436909	33.81831875590449	33.31780786102208	33.20176407683012	32.602206469658974	32.077233382118756	31.762159357953898	32.787038826173195	31.822823484875734	32.15654809592774	34.27214359265954	31.8175774274876	32.151058405784816	32.59210197241435	31.843038851077374	35.27296898336626	35.556504677583966	32.433160259271055	33.15777435601331	32.14257134427428	32.59401390099753
Ech1.30Zm0.66T09.0000_iTp0.00_baseFe.txt	31.439856154443184	31.573275867186574	31.71597836238717	34.04342916469907	33.882099732645294	33.37590256049065	33.25865583404947	32.65492612127792	32.12471132768051	31.807313547050903	32.84071090612611	31.86822606334301	32.20523430504468	34.332612788194346	31.861197059246074	32.198692053878084	32.64351097506725	31.88856174176859	35.31718687916253	35.6096904772189	32.473031947882895	33.196433576203695	32.18223823716618	32.63675607694923
Ech1.30Zm0.66T09.5000_iTp0.00_baseFe.txt	31.4796481072294	31.61445636292155	31.755497321931777	34.10304164722967	33.94328964553579	33.43157695724506	33.31312276430179	32.7056487331514	32.17118473206494	31.851189873353356	32.89216434558056	31.912667735618648	32.25277556198366	34.39267730120374	31.903612414445853	32.24505602392404	32.693227664908584	31.93305224971777	35.35903972259403	35.65690738545032	32.51162292872703	33.23411572766283	32.21877721651216	32.67825293053806
Ech1.30Zm0.66T10.0000_iTp0.00_baseFe.txt	31.51887924195878	31.653549789399896	31.793929961813554	34.160140240995354	34.00119651298598	33.48536987271847	33.36618481513252	32.75469514434237	32.21625497059332	31.893856482080288	32.942054958295266	31.954854259484783	32.29878564008708	34.44883699559333	31.944384181023388	32.28949596541948	32.74140001405083	31.975380188516034	35.40074838671148	35.70644449316391	32.5510845489194	33.274102555354624	32.25893124720596	32.719130129850036
Ech1.30Zm0.66T10.5000_iTp0.00_baseFe.txt	31.557148414443766	31.693051161839612	31.83164119198667	34.21484335210294	34.05681853847678	33.53720028008254	33.417823936478264	32.8025339002207	32.258956050484706	31.93548664958353	32.9906260206235	31.99437359628056	32.34288968586102	34.50095820381298	31.984922757134107	32.33217516106661	32.78800709771664	32.0159759062474	35.44198991504944	35.75807531815405	32.587905916429456	33.30984171018678	32.294135986369064	32.75858488857576
Ech1.30Zm0.66T11.0000_iTp0.00_baseFe.txt	31.59495391951139	31.732997552936133	31.86836376440923	34.26977337409995	34.11249463077288	33.58845014737424	33.46824403218928	32.848618019477264	32.30171795744375	31.975689404666674	33.03738748121199	32.03645604580361	32.3863956906926	34.555598406783254	32.024880223092104	32.37525714430469	32.83322138896879	32.057904577753185	35.484722092109486	35.81323164960377	32.623309949027565	33.344875658387856	32.32790971156884	32.797601910461914
Ech1.30Zm0.66T11.5000_iTp0.00_baseFe.txt	31.63032194294673	31.76943837618102	31.90452118824563	34.313760711214265	34.15677604495277	33.630618118172244	33.50971707637594	32.88881938824101	32.3412688541467	32.013157279469915	33.07790093850385	32.07661087925319	32.42581738444783	34.59855231998937	32.06283520792308	32.4149249868775	32.87311912093558	32.09740993537741	35.517100640174924	35.84214931321659	32.662352558947426	33.38536974165674	32.36844280610901	32.83570979712935
Ech1.30Zm0.66T12.0000_iTp0.00_baseFe.txt	31.66703910145298	31.80555885438016	31.940927641323746	34.35092875241042	34.19311256891219	33.66809820647952	33.547404056704146	32.927178392719235	32.37900871594989	32.04967964145043	33.1159833314612	32.11427775396046	32.46380175145301	34.638255642113556	32.09933355801673	32.4525989856238	32.91115287686744	32.13480701034705	35.553795974128256	35.88691915372279	32.69813540110264	33.42100416722062	32.40496307624158	32.87240566829721
Ech1.30Zm0.66T12.5000_iTp0.00_baseFe.txt	31.703292452220985	31.841402157374155	31.97675885176465	34.3909121447987	34.23112911973518	33.70593291876822	33.58577728911799	32.96513161055885	32.414717493781545	32.085536357983294	33.15371732331712	32.14871300174125	32.50013739159686	34.67947694430068	32.134922828712284	32.488375380419164	32.94833078244658	32.16986933072733	35.58657344151407	35.92471373727917	32.731977219543815	33.45295495320017	32.43685934682956	32.90752671786206
Ech1.30Zm0.66T13.0000_iTp0.00_baseFe.txt	31.738427182637103	31.876468499934667	32.01182984545715	34.42911363117769	34.26884396109961	33.74275590158624	33.6217075805102	33.00180349468355	32.452310299114664	32.12067466633362	33.190100095544175	32.18682894689372	32.537459448306045	34.718623777054184	32.170105312163166	32.52556787109595	32.985078785159764	32.207211037107605	35.61929880112195	35.96280037814574	32.76553507381015	33.48499944109417	32.468233013693855	32.94246810111489
Ech1.30Zm0.66T13.5000_iTp0.00_baseFe.txt	31.772222427892352	31.910054863436606	32.04621773681165	34.4653079608299	34.303669513336324	33.77847107574039	33.65789757964607	33.038076202403936	32.48729835899899	32.154918478178224	33.22599772767865	32.222707276829276	32.57267664255897	34.75645424985938	32.204228785916534	32.56096320906537	33.02060728588423	32.242441261637474	35.649049957667266	35.99014334603681	32.80088275711227	33.51925575232455	32.50263043549372	32.97687894337046
Ech1.30Zm0.66T14.0000_iTp0.00_baseFe.txt	31.817920603036036	31.955520519877872	32.0912351634686	34.45503376372951	34.27579305891235	33.772841676753295	33.65982242882517	33.06121277902343	32.52175364673412	32.192031783226206	33.24295173670708	32.26075698888736	32.60471797273629	34.762889386122446	32.245875906344246	32.594215754800466	33.04484212719948	32.28060119489495	35.65712962892271	35.96047411105233	32.84624183904695	33.564854115173596	32.54801912067408	33.01793696637774
Ech1.30Zm0.96T00.0300_iTp0.00_baseFe.txt	inf	inf	inf	28.176626658417852	27.97287871005623	27.90052828637777	27.929552999533875	27.963699301159245	28.025688626906366	28.021640906061556	27.93479643497107	28.02344006945888	27.974980246648805	28.429288083466197	29.0115507722981	28.051125034085963	27.982384164434727	28.172594177429907	28.462155603579255	28.38799645784821	39.637701001510344	35.64120427364147	36.14866669969266	29.154015157512184
Ech1.30Zm0.96T00.0400_iTp0.00_baseFe.txt	inf	inf	inf	28.459346022873838	28.232527803931198	28.141997096040647	28.16537726947717	28.18263443853737	28.227663987982105	28.222753028606654	28.15979228602199	28.208919103410118	28.17837463052677	28.731119578864188	29.212338203097097	28.257091337589934	28.204220507893275	28.363488457105653	28.765535476007607	28.69721912485401	39.89734058034015	35.90084385247129	36.40830627852247	29.41365473634199
Ech1.30Zm0.96T00.0500_iTp0.00_baseFe.txt	inf	inf	inf	28.70548205160913	28.45899765659434	28.355330470183127	28.374522744484544	28.377238169749383	28.407864326837206	28.39751472444552	28.360357404071372	28.37684939407685	28.360197258323375	28.98663775498759	29.386335605302243	28.44117187849252	28.40118545484207	28.53497813515657	29.000837277365257	28.93246156383531	40.110950538735175	36.114453810866316	36.62191623691751	29.627264694737015
Ech1.30Zm0.96T00.0600_iTp0.00_baseFe.txt	inf	inf	inf	28.887914431831966	28.628316393745074	28.515658389965232	28.533752629869248	28.525457819421568	28.55545150603944	28.531045081475988	28.51398460650814	28.518244007419476	28.506750069710016	29.189487226173775	29.5198404751959	28.588339240004267	28.554599850966177	28.676658618327586	29.231767327659462	29.1627717091771	40.29695685943383	36.30046013156498	36.80792255761616	29.81327101543568
Ech1.30Zm0.96T00.0700_iTp0.00_baseFe.txt	inf	inf	inf	29.05935035857909	28.79949505391665	28.673810924552605	28.691024624770428	28.661414515256205	28.667708455220883	28.628479317039726	28.658876911102674	28.62219406297745	28.624865767834756	29.34279931192642	29.616830988479087	28.709619280845835	28.690483577716044	28.781627260347456	29.426028934428054	29.34696152045364	40.45011513913452	36.45361841126566	36.961080837316864	29.966429295136372
Ech1.30Zm0.96T00.0800_iTp0.00_baseFe.txt	inf	inf	inf	29.187288033430427	28.926260860336306	28.791968334658797	28.806608266691306	28.75507740239913	28.72705952536821	28.65853045654341	28.76089943810839	28.663290865096123	28.693350332108402	29.473753967314558	29.644897399790004	28.778408572116454	28.78214113497159	28.825443520583356	29.60637082311448	29.51724954380962	40.56695607200148	36.57045934413262	37.07792177018383	30.083270228003336
Ech1.30Zm0.96T00.0900_iTp0.00_baseFe.txt	inf	inf	inf	29.30046152129332	29.04105063494125	28.901490890175232	28.914955297659453	28.85182224749628	28.797541375037873	28.682868735989224	28.862018369338635	28.700301148060355	28.77169347162991	29.57777274055467	29.665177620148775	28.847924083882525	28.87585740518349	28.86777328412635	29.750968789342572	29.65253560373214	40.666784968408955	36.670288240540124	37.1777506665913	30.18309912441081
Ech1.30Zm0.96T00.1000_iTp0.00_baseFe.txt	inf	inf	inf	29.409140095825016	29.149213339874187	29.003220582476835	29.016230179068152	28.943930027757453	28.876656842799086	28.731239647719825	28.95847713480874	28.75783629476573	28.854963758451753	29.672488043552896	29.709421474855567	28.924963761348714	28.96785068766399	28.92831646937193	29.866198856066383	29.76203228363928	40.75895230844002	36.762455580571164	37.269918006622355	30.275266464441877
Ech1.30Zm0.96T00.1500_iTp0.00_baseFe.txt	inf	inf	inf	29.712536073536135	29.44613177999043	29.281914869272647	29.292847461876484	29.19384705123928	29.090049940473058	28.9052605238711	29.21899445801683	28.940313025318837	29.07825666975655	29.963621474431683	29.881511247582303	29.14293514170229	29.216560726990075	29.116099427281462	30.419500778813934	30.22870874382638	41.07953730719631	37.083040579327466	37.59050300537866	30.595851463198166
Ech1.30Zm0.96T00.2000_iTp0.00_baseFe.txt	inf	inf	inf	29.888915459182478	29.608451564751	29.431281900403455	29.439433642819886	29.334751271866075	29.23925589384266	29.050270213338557	29.363054910852462	29.082285182656086	29.224844781351898	30.15569374535668	30.0250217271876	29.28755914634238	29.36375744901789	29.259686987817837	30.67506817848153	30.46843913402119	41.25700485326076	37.2605081253919	37.767970551443106	30.773319009262615
Ech1.30Zm0.96T00.2500_iTp0.00_baseFe.txt	28.97615601164899	29.12564287450254	29.226816123809947	30.03465214206205	29.739201376631748	29.556622614428157	29.561852480307614	29.462872844292228	29.378591310348533	29.203753384491854	29.49194942828185	29.2277621848282	29.366334050995242	30.329037858150535	29.322160424640252	29.360218253707778	29.499200753495323	29.254607428081606	30.812691658646152	30.669290439881074	29.943884725874533	30.629149333025616	29.617097294966264	29.901809804366103
Ech1.30Zm0.96T00.3000_iTp0.00_baseFe.txt	29.148422616666544	29.29331520661912	29.39744000455243	30.18204831836926	29.865203228286212	29.679079212057523	29.685433264703853	29.596658521453797	29.535607484004423	29.36337469698085	29.622012244851526	29.3860639239602	29.516615043202883	30.491537012763068	29.485120857533637	29.50923657457384	29.638208996723755	29.412933869864524	31.04185634401069	30.88727398357421	30.11560497483743	30.804878931296564	29.790205851464158	30.070829099842847
Ech1.30Zm0.96T00.3500_iTp0.00_baseFe.txt	29.31358929913379	29.435462318175617	29.570008502875616	30.315899681778767	29.99144771742646	29.798911191946694	29.805909596924657	29.715370725261657	29.664173230748126	29.5010097019507	29.741432431014452	29.517109856284215	29.641254141624536	30.62600107487662	29.62595080167784	29.635661672928926	29.759956800470995	29.5437407996747	31.19915274935851	31.041110866962434	30.295645106133797	30.99117444206869	29.979194961016795	30.223193472873838
Ech1.30Zm0.96T00.4000_iTp0.00_baseFe.txt	29.37912106947011	29.50138587463615	29.638264451466178	30.42966329101116	30.097662777114017	29.89740422201117	29.90248439085203	29.80309982368349	29.74434409253103	29.57485189730813	29.83290162465277	29.58797906878926	29.722480928508794	30.745803546068935	29.695922356911858	29.715365423104835	29.84881128013216	29.61606500096277	31.31998316679114	31.176563913458985	30.362954182340836	31.059216084402003	30.05325689446574	30.30228966590075
Ech1.30Zm0.96T00.4500_iTp0.00_baseFe.txt	29.438614748177223	29.55896103685918	29.698625159862395	30.5377588074138	30.203399539640635	29.994587937197686	29.99644683862183	29.88661325261753	29.819193643737925	29.64558879703575	29.920930801276747	29.654790094569442	29.798974778540405	30.858550618373094	29.759845639107887	29.790578001060744	29.933486697806664	29.683498638721225	31.424622904002142	31.298764417320974	30.42659563143429	31.128306985331186	30.127812523993903	30.375298656545205
Ech1.30Zm0.96T00.5000_iTp0.00_baseFe.txt	29.498386856025142	29.626732016622803	29.75407185380417	30.65156074100006	30.309107803968907	30.094447764786644	30.094893808569985	29.97752143367331	29.900477580642182	29.72076852535377	30.01438772531177	29.731028466862107	29.882497782708946	30.97584056847105	29.830251516585115	29.87328508695348	30.024283262260262	29.75974830093039	31.521863045489887	31.40716103441745	30.482375568086887	31.1858639923692	30.184606128492824	30.448011061492757
Ech1.30Zm0.96T00.6000_iTp0.00_baseFe.txt	29.628432508618808	29.748636267749113	29.88845649091865	30.84458051140465	30.493789733250146	30.26384747033378	30.258670021091596	30.12308260338913	30.0293233284414	29.853450233793204	30.16723671227566	29.851584517299266	30.014951587001143	31.174230299828842	29.95586950412808	30.006387524761884	30.171201210360373	29.88234342555392	31.823330195806783	31.694938920310058	30.614052980738556	31.319094975858	30.332300917331573	30.595874644631785
Ech1.30Zm0.96T00.7000_iTp0.00_baseFe.txt	29.745315854433393	29.86071186932653	30.007963890025316	31.001473411351107	30.644293643477745	30.404549874132805	30.396644208777822	30.24924427673414	30.145765049913187	29.96835656878664	30.298116485105645	29.962303592574465	30.13369811628123	31.342045806646276	30.06856705630286	30.12500125449852	30.2988376211813	29.994235211519943	32.19647620693703	32.013825890221675	30.734782064184692	31.439087347634775	30.44931261521733	30.730773039380473
Ech1.30Zm0.96T00.8000_iTp0.00_baseFe.txt	29.84801195551905	29.95476247666769	30.11256553493933	31.13199696103431	30.767080348341345	30.520049823251533	30.511399225329264	30.353448076477342	30.24171939768025	30.061398771061626	30.406166336391102	30.05710474223843	30.231563848791602	31.48630357126806	30.161845423996844	30.223897412454484	30.404023289954573	30.088509339158897	32.31344612817349	32.151852385660895	30.83824405210138	31.536321949178678	30.54085899817637	30.832376047811685
Ech1.30Zm0.96T00.9000_iTp0.00_baseFe.txt	29.890586900498	29.99576741038849	30.15207771394065	31.2595351311845	30.90105676519375	30.635512112550153	30.62025216932468	30.434327369834413	30.29862550193274	30.108151026938536	30.498057064810517	30.107564373497645	30.293882587432584	31.61455433868759	30.205296090041763	30.287507470176045	30.485365673657277	30.13864828323735	32.77179140572428	32.551734677188456	30.87916781522207	31.571844667356764	30.568475934640695	30.902171997860115
Ech1.30Zm0.96T01.0000_iTp0.00_baseFe.txt	29.862653390232147	29.962748517782366	30.131931307663514	31.32561713024753	30.980499498091312	30.700095706484994	30.678075124191388	30.458090019513186	30.28506749086025	30.08142277208531	30.534133301703	30.089070296453976	30.289303111436674	31.67800473035799	30.17787397077479	30.2849595970091	30.50577633678264	30.118335131074268	32.93206589869846	32.71595526961797	30.868459337957866	31.5621521969257	30.56131115210983	30.897141659961214
Ech1.30Zm0.96T01.2500_iTp0.00_baseFe.txt	29.7109373353747	29.85694848115792	29.965541149907743	31.565699632203042	31.255599335519456	30.94335728828343	30.899104196718433	30.588392168802947	30.29607690727233	30.02650593176488	30.69667682440238	30.057959841952673	30.32988927731403	31.914612620618946	30.098313884352415	30.314479834691745	30.620150868517122	30.08726890253589	33.10976040532014	32.964265531348424	30.695747428649604	31.400956331043098	30.40362829371906	30.824967182864505
Ech1.30Zm0.96T01.5000_iTp0.00_baseFe.txt	29.945331908101927	30.071405289917983	30.219812342574606	31.803556523899424	31.534446147650705	31.205067573025453	31.14932810173405	30.790119928994365	30.463017293576208	30.213440181554	30.91313872653989	30.25136262053278	30.50135929455309	32.12747839989131	30.30566785879885	30.505784368890566	30.81510286335736	30.276976426936535	33.44159445124277	33.28133679617999	30.965846170604088	31.6790185590554	30.68675983479364	31.05943225104594
Ech1.30Zm0.96T01.7500_iTp0.00_baseFe.txt	30.12257696734782	30.24747954531096	30.39905810481627	32.03770723573901	31.74601212819298	31.407795158350602	31.34807549128194	30.97766830680873	30.640939517025906	30.384902191928525	31.103972347740218	30.43232420702268	30.680344055458498	32.38489258009985	30.48217311358936	30.687382555696253	31.002031242343698	30.455537963872395	33.6536706653827	33.52371883905008	31.148688610883305	31.871084194162826	30.887395569940217	31.24462751546745
Ech1.30Zm0.96T02.0000_iTp0.00_baseFe.txt	30.28444282975378	30.39341413522647	30.568910730945724	32.172946956883784	31.89691349600823	31.55083129424201	31.487028676867418	31.10356003187014	30.762837648591578	30.516679348130545	31.233831117912068	30.564521244007217	30.8020238402842	32.510093916999104	30.62265309922936	30.815954601786906	31.127481245781162	30.586406162928718	33.8303778210662	33.69678602586533	31.32487952095574	32.04778959493813	31.06403830564212	31.397946223757863
Ech1.30Zm0.96T02.2500_iTp0.00_baseFe.txt	30.360777810238652	30.47122190157075	30.643545757723608	32.264484828450286	32.02831824350083	31.67803720321428	31.61016940422642	31.20365943277634	30.839517434082644	30.59382056374475	31.341000748803943	30.64188557269285	30.88423860921717	32.57553052377006	30.700252875370488	30.900534652215065	31.222230953841425	30.66405655512083	33.93407163790227	33.80758097482194	31.400231473394363	32.124709397516334	31.13887454679952	31.47800092023163
Ech1.30Zm0.96T02.5000_iTp0.00_baseFe.txt	30.438866895009944	30.552921668131567	30.72042950277548	32.37397334933335	32.14562703401965	31.78807735025736	31.716939107013694	31.29662463262371	30.919816177417736	30.672046185011617	31.438180353054015	30.720785805639302	30.967407860294337	32.68422791376957	30.780826328164558	30.98469774893443	31.31332788303478	30.744063027998216	34.037014728409424	33.93086393679328	31.47679742638892	32.200508021138994	31.215383073079046	31.55993345466529
Ech1.30Zm0.96T02.7500_iTp0.00_baseFe.txt	30.575603501594436	30.68540419754118	30.859691418568296	32.498255762890516	32.26530879944723	31.904947084404547	31.83382499357277	31.414726725687125	31.041615821771096	30.79695386833651	31.55583566001375	30.84499562344657	31.08823494600042	32.81127724906438	30.910083573708285	31.10705232737576	31.432556489171027	30.86870081700578	34.175522956944086	34.07497819805477	31.617871489081857	32.33995715392724	31.353775406180823	31.69250362648669
